timestamp,method,Problem,MSE_test,MSE_sur,MSE_clip,MSE_clip (improvement),MSE_xy_shift,MSE_xy_shift (improvement),MSE_x_shift,MSE_x_shift (improvement),MSE_y_shift,MSE_y_shift (improvement),MSE_no_clip,MSE_no_clip (improvement),IGD+_real,IGD+_sur,IGD+_clip,IGD+_clip (improvement),IGD+_xy_shift,IGD+_xy_shift (improvement),IGD+_x_shift,IGD+_x_shift (improvement),IGD+_y_shift,IGD+_y_shift (improvement),IGD+_no_clip,IGD+_no_clip (improvement),HV_sur,HV_real,HV_clip,HV_clip (improvement),HV_xy_shift,HV_xy_shift (improvement),HV_x_shift,HV_x_shift (improvement),HV_y_shift,HV_y_shift (improvement),HV_no_clip,HV_no_clip (improvement),pvalue_HV_xy_shift_vs_HV_sur
2026-07-05T23:28:17+01:00,Autogluon_QR+NSGA-II,omnitest,2.779e-01±0.000e+00,1.132e-01±3.226e-03,1.132e-01±3.226e-03,0.0±0.0%,1.262e-01±3.699e-03,-11.5±0.7%,9.323e-02±3.300e-03,17.6±0.9%,1.919e-01±4.737e-03,-69.6±2.4%,1.262e-01±3.699e-03,-11.5±0.7%,5.653e-02±3.724e-03,1.928e-01±9.260e-05,1.928e-01±9.260e-05,0.0±0.0%,1.637e-01±1.672e-03,15.1±0.9%,6.037e-02±2.615e-03,68.7±1.4%,2.813e-01±2.427e-03,-45.9±1.3%,1.637e-01±1.672e-03,15.1±0.9%,1.081±0.000,1.142±0.001,1.081±0.000,0.0±0.0%,1.094±0.001,21.5±1.4%,1.139±0.001,94.6±2.4%,1.049±0.001,-51.6±1.8%,1.094±0.001,21.5±1.4%,0.000
2026-07-05T23:51:30+01:00,Autogluon_QR+Dual-Ranking+NSGA-II,omnitest,2.779e-01±0.000e+00,1.324e-01±8.769e-03,1.324e-01±8.769e-03,0.0±0.0%,1.222e-01±8.308e-03,7.6±2.6%,1.222e-01±8.308e-03,7.6±2.6%,1.222e-01±8.308e-03,7.6±2.6%,1.241e-01±8.612e-03,6.2±2.7%,4.549e-02±7.044e-03,1.981e-01±1.365e-03,1.981e-01±1.365e-03,0.0±0.0%,2.284e-02±5.065e-03,88.5±2.5%,2.284e-02±5.065e-03,88.5±2.5%,2.284e-02±5.065e-03,88.5±2.5%,2.284e-02±5.065e-03,88.5±2.5%,1.080±0.000,1.152±0.003,1.080±0.000,0.0±0.0%,1.160±0.003,89.1±6.1%,1.160±0.003,89.1±6.1%,1.160±0.003,89.1±6.1%,1.173±0.006,70.7±9.6%,0.000
2026-07-06T00:14:46+01:00,Autogluon_QR+MOEAD,omnitest,2.779e-01±0.000e+00,1.162e-01±2.093e-02,1.162e-01±2.093e-02,0.0±0.0%,1.257e-01±2.574e-02,-7.9±6.8%,1.072e-01±3.284e-02,8.5±16.6%,1.698e-01±3.338e-02,-46.6±20.1%,1.262e-01±2.665e-02,-8.2±7.6%,8.337e-02±1.334e-02,2.095e-01±2.644e-02,2.095e-01±2.644e-02,0.0±0.0%,1.865e-01±4.252e-02,11.0±14.9%,1.085e-01±6.810e-02,50.2±23.0%,2.753e-01±5.863e-02,-33.7±31.5%,1.865e-01±4.252e-02,11.0±14.9%,1.069±0.018,1.130±0.009,1.069±0.018,0.0±0.0%,1.079±0.026,17.2±18.6%,1.113±0.037,65.6±34.3%,1.045±0.028,-49.4±35.2%,1.080±0.029,17.4±20.4%,0.000
2026-07-06T00:38:00+01:00,Autogluon_QR+SMS-EMOA,omnitest,2.779e-01±0.000e+00,1.148e-01±6.925e-03,1.148e-01±6.925e-03,0.0±0.0%,1.251e-01±7.664e-03,-8.9±1.3%,1.014e-01±8.332e-03,11.8±3.7%,1.699e-01±1.039e-02,-48.1±7.6%,1.251e-01±7.664e-03,-8.9±1.3%,5.868e-02±3.929e-03,1.928e-01±1.568e-04,1.928e-01±1.568e-04,0.0±0.0%,1.744e-01±2.273e-03,9.5±1.2%,8.958e-02±8.628e-03,53.5±4.5%,2.676e-01±9.777e-03,-38.8±5.1%,1.744e-01±2.273e-03,9.5±1.2%,1.081±0.000,1.142±0.002,1.081±0.000,0.0±0.0%,1.089±0.001,13.6±1.9%,1.125±0.004,72.1±6.9%,1.054±0.004,-44.9±6.0%,1.089±0.001,13.6±1.9%,0.000
2026-07-06T00:39:31+01:00,Autogluon_QR+NSGA-II,truss2d,2.657e+12±4.883e-04,1.632e+09±4.321e+08,1.632e+09±4.321e+08,0.0±0.0%,1.991e+09±4.878e+08,-22.9±5.4%,1.991e+09±4.878e+08,-22.9±5.4%,1.991e+09±4.878e+08,-22.9±5.4%,1.991e+09±4.878e+08,-22.9±5.4%,2.217e-02±1.656e-02,2.895e-04±1.462e-05,2.895e-04±1.462e-05,0.0±0.0%,3.196e+03±7.268e+02,-1107938485.2±258866651.5%,3.196e+03±7.268e+02,-1107938485.2±258866651.5%,3.196e+03±7.268e+02,-1107938485.2±258866651.5%,3.196e+03±7.268e+02,-1107938485.2±258866651.5%,1.108±0.001,1.136±0.000,1.108±0.001,0.0±0.0%,1.124±0.002,58.3±5.5%,1.124±0.002,58.3±5.5%,1.124±0.002,58.3±5.5%,1.124±0.002,58.3±5.5%,0.000
2026-07-06T00:40:42+01:00,Autogluon_QR+Dual-Ranking+NSGA-II,truss2d,2.657e+12±4.883e-04,1.643e+09±5.437e+08,1.643e+09±5.437e+08,0.0±0.0%,2.008e+09±6.470e+08,-22.3±6.2%,2.008e+09±6.470e+08,-22.3±6.2%,2.008e+09±6.470e+08,-22.3±6.2%,2.008e+09±6.470e+08,-22.3±6.2%,1.552e-02±7.237e-03,2.927e-04±1.841e-05,2.927e-04±1.841e-05,0.0±0.0%,3.134e+03±9.244e+02,-1067621720.8±314527503.9%,3.134e+03±9.244e+02,-1067621720.8±314527503.9%,3.134e+03±9.244e+02,-1067621720.8±314527503.9%,3.134e+03±9.244e+02,-1067621720.8±314527503.9%,1.108±0.002,1.136±0.000,1.108±0.002,0.0±0.0%,1.124±0.002,55.9±6.1%,1.124±0.002,55.9±6.1%,1.124±0.002,55.9±6.1%,1.124±0.002,55.9±6.1%,0.000
2026-07-06T00:42:02+01:00,Autogluon_QR+MOEAD,truss2d,2.657e+12±4.883e-04,1.872e+07±1.957e+07,1.872e+07±1.957e+07,0.0±0.0%,6.098e+06±2.062e+07,86.2±22.3%,6.098e+06±2.062e+07,86.2±22.3%,6.098e+06±2.062e+07,86.2±22.3%,6.098e+06±2.062e+07,86.2±22.3%,1.027e+02±2.052e+02,3.825e-02±9.221e-03,3.825e-02±9.221e-03,0.0±0.0%,4.354e+01±8.703e+01,-203823.6±415378.7%,4.354e+01±8.703e+01,-203823.9±415379.4%,4.354e+01±8.703e+01,-203823.2±415378.0%,4.354e+01±8.703e+01,-203823.6±415378.7%,0.946±0.086,0.950±0.090,0.946±0.086,0.0±0.0%,0.928±0.085,-572.7±941.9%,0.926±0.085,-629.8±923.4%,0.929±0.085,-656.4±919.5%,0.928±0.085,-572.7±941.9%,0.000
2026-07-06T00:43:19+01:00,Autogluon_QR+SMS-EMOA,truss2d,2.657e+12±4.883e-04,5.922e+08±2.839e+08,5.922e+08±2.839e+08,0.0±0.0%,6.208e+08±3.107e+08,-2.8±7.9%,6.208e+08±3.107e+08,-2.8±7.9%,6.208e+08±3.107e+08,-2.8±7.9%,6.208e+08±3.107e+08,-2.8±7.9%,6.822e+01±1.738e+02,2.251e-04±7.335e-06,2.251e-04±7.335e-06,0.0±0.0%,5.520e+02±2.320e+02,-245990223.3±104945589.8%,5.520e+02±2.320e+02,-245990223.3±104945589.8%,5.520e+02±2.320e+02,-245990223.3±104945589.8%,5.520e+02±2.320e+02,-245990223.3±104945589.8%,1.106±0.003,1.135±0.001,1.106±0.003,0.0±0.0%,1.120±0.003,46.8±4.7%,1.120±0.003,46.8±4.7%,1.120±0.003,46.8±4.7%,1.120±0.003,46.8±4.7%,0.000
2026-07-06T00:48:31+01:00,Autogluon_QR+NSGA-II,welded_beam,4.467e+02±1.705e-13,1.802e+00±1.563e-01,1.802e+00±1.563e-01,0.0±0.0%,3.393e+00±1.128e+00,-90.1±64.2%,4.324e+00±4.777e-01,-139.5±11.1%,3.125e+00±1.511e+00,-76.3±85.1%,3.393e+00±1.128e+00,-90.1±64.2%,4.430e-01±1.681e-01,7.041e-01±7.754e-02,7.041e-01±7.754e-02,0.0±0.0%,4.408e-01±2.043e-01,37.7±26.9%,3.071e-01±6.496e-02,56.7±4.6%,5.583e-01±3.845e-01,20.7±54.6%,4.408e-01±2.043e-01,37.7±26.9%,0.589±0.000,0.591±0.001,0.589±0.000,-13.9±58.6%,0.591±0.001,-522.7±1515.8%,0.591±0.000,-1255.2±4092.5%,0.590±0.002,-1353.9±4299.5%,0.591±0.001,-525.4±1557.1%,0.000
2026-07-06T00:53:38+01:00,Autogluon_QR+Dual-Ranking+NSGA-II,welded_beam,4.467e+02±1.705e-13,1.139e+01±6.174e+00,1.139e+01±6.174e+00,0.0±0.0%,1.211e+01±6.530e+00,-13.0±32.5%,1.312e+01±8.233e+00,-19.9±35.2%,1.215e+01±6.436e+00,-13.1±33.8%,1.211e+01±6.530e+00,-13.0±32.5%,2.982e-01±1.274e-01,6.541e-01±5.187e-02,6.541e-01±5.187e-02,0.0±0.0%,8.560e-01±4.122e-01,-30.9±61.2%,1.034e+00±4.897e-01,-58.3±74.3%,7.593e-01±5.207e-01,-16.3±78.9%,8.560e-01±4.122e-01,-30.9±61.2%,0.589±0.000,0.592±0.001,0.589±0.000,-3.1±1.8%,0.589±0.002,-64.2±102.1%,0.588±0.002,-134.4±147.6%,0.589±0.003,-95.4±120.5%,0.589±0.002,-61.3±100.9%,0.025
2026-07-06T00:58:55+01:00,Autogluon_QR+MOEAD,welded_beam,4.467e+02±1.705e-13,7.566e-01±6.937e-01,7.566e-01±6.937e-01,0.0±0.0%,3.557e-01±3.980e-01,-312.8±1037.4%,3.709e-01±3.922e-01,-327.5±1034.1%,3.742e-01±3.959e-01,-337.1±1039.2%,3.557e-01±3.980e-01,-312.8±1037.4%,3.968e-01±1.909e-01,7.195e-01±9.170e-02,7.195e-01±9.170e-02,0.0±0.0%,2.814e-01±1.505e-01,60.8±21.6%,3.001e-01±2.006e-01,57.9±30.1%,2.767e-01±1.677e-01,62.2±18.3%,2.814e-01±1.505e-01,60.8±21.6%,0.589±0.000,0.591±0.001,0.589±0.000,0.5±6.1%,0.592±0.001,-93.0±469.3%,0.592±0.001,-108.1±469.5%,0.592±0.001,-104.1±469.7%,0.592±0.001,-98.8±484.5%,0.000
2026-07-06T01:04:07+01:00,Autogluon_QR+SMS-EMOA,welded_beam,4.467e+02±1.705e-13,2.432e+00±2.536e-01,2.432e+00±2.536e-01,0.0±0.0%,2.512e+00±1.125e+00,-3.0±41.6%,5.166e+00±2.150e+00,-110.9±83.4%,1.267e+00±1.392e+00,47.5±54.4%,2.512e+00±1.125e+00,-3.0±41.6%,5.296e-01±1.824e-01,7.540e-01±1.191e-01,7.540e-01±1.191e-01,0.0±0.0%,7.768e-01±2.575e-01,-3.6±35.7%,4.611e-01±3.260e-01,37.0±49.3%,1.215e+00±3.820e-01,-60.6±46.1%,7.768e-01±2.575e-01,-3.6±35.7%,0.589±0.001,0.590±0.001,0.589±0.001,-7.3±14.3%,0.589±0.001,-183.4±495.0%,0.591±0.002,-349.3±569.3%,0.587±0.002,-536.4±579.8%,0.589±0.001,-176.7±492.6%,0.005
