timestamp,method,Problem,MSE_test,MSE_sur,MSE_clip,MSE_clip (improvement),MSE_xy_shift,MSE_xy_shift (improvement),MSE_x_shift,MSE_x_shift (improvement),MSE_y_shift,MSE_y_shift (improvement),MSE_no_clip,MSE_no_clip (improvement),IGD+_real,IGD+_sur,IGD+_clip,IGD+_clip (improvement),IGD+_xy_shift,IGD+_xy_shift (improvement),IGD+_x_shift,IGD+_x_shift (improvement),IGD+_y_shift,IGD+_y_shift (improvement),IGD+_no_clip,IGD+_no_clip (improvement),HV_sur,HV_real,HV_clip,HV_clip (improvement),HV_xy_shift,HV_xy_shift (improvement),HV_x_shift,HV_x_shift (improvement),HV_y_shift,HV_y_shift (improvement),HV_no_clip,HV_no_clip (improvement),pvalue_HV_xy_shift_vs_HV_sur
2026-07-05T15:37:11+01:00,GPR_Matern+MOEAD,dtlz3,2.676e+04±1.091e-11,2.219e+04±6.757e+03,2.219e+04±6.757e+03,0.0±0.0%,3.267e+04±1.478e+04,-50.3±49.3%,3.557e+04±1.432e+04,-65.6±53.1%,3.413e+04±1.508e+04,-58.2±53.3%,3.341e+04±1.483e+04,-54.0±50.4%,4.685e+02±1.166e+02,8.816e+02±1.641e+00,8.816e+02±1.641e+00,0.0±0.0%,7.582e+02±5.468e+01,14.0±6.2%,7.711e+02±9.706e+01,12.5±10.9%,7.366e+02±2.453e+01,16.4±2.8%,7.582e+02±5.468e+01,14.0±6.2%,0.928±0.005,1.078±0.039,0.928±0.005,0.0±0.0%,1.012±0.036,54.5±30.3%,0.993±0.084,43.2±57.1%,1.028±0.013,64.3±20.9%,1.063±0.062,55.4±46.4%,0.000
2026-07-05T15:37:50+01:00,GPR_Matern+SMS-EMOA,dtlz3,2.676e+04±1.091e-11,2.134e+04±5.101e+03,2.134e+04±5.101e+03,0.0±0.0%,2.966e+04±7.506e+03,-51.7±66.9%,2.966e+04±7.506e+03,-51.7±66.9%,2.966e+04±7.506e+03,-51.7±66.9%,3.157e+04±7.751e+03,-61.3±70.0%,4.176e+02±6.621e+01,8.805e+02±1.487e-02,8.805e+02±1.487e-02,0.0±0.0%,6.993e+02±1.314e+01,20.6±1.5%,6.993e+02±1.314e+01,20.6±1.5%,6.993e+02±1.314e+01,20.6±1.5%,6.993e+02±1.314e+01,20.6±1.5%,0.936±0.000,1.110±0.021,0.936±0.000,0.0±0.0%,1.057±0.007,70.3±10.2%,1.057±0.007,70.3±10.2%,1.057±0.007,70.3±10.2%,1.167±0.018,65.2±20.6%,0.000
2026-07-05T15:38:15+01:00,GPR_Matern+NSGA-II,dtlz4,1.943e-02±6.939e-18,1.364e+00±1.174e-01,1.348e+00±1.188e-01,1.2±0.3%,1.348e+00±1.188e-01,1.2±0.3%,1.348e+00±1.188e-01,1.2±0.3%,1.348e+00±1.188e-01,1.2±0.3%,1.364e+00±1.174e-01,-0.0±0.0%,6.370e-01±1.402e-01,1.178e-01±1.181e-03,1.178e-01±1.181e-03,0.0±0.0%,1.178e-01±1.181e-03,0.0±0.0%,1.178e-01±1.181e-03,0.0±0.0%,1.178e-01±1.181e-03,-0.0±0.0%,1.178e-01±1.181e-03,0.0±0.0%,1.104±0.001,0.786±0.063,1.001±0.001,33.5±6.1%,1.001±0.001,33.5±6.1%,1.001±0.001,33.5±6.1%,1.001±0.001,33.5±6.1%,1.104±0.001,-0.0±0.0%,0.000
2026-07-05T15:38:42+01:00,GPR_Matern+Dual-Ranking+NSGA-II,dtlz4,1.943e-02±6.939e-18,1.329e+00±6.582e-02,1.313e+00±6.648e-02,1.3±0.2%,1.313e+00±6.648e-02,1.3±0.2%,1.313e+00±6.648e-02,1.3±0.2%,1.313e+00±6.648e-02,1.3±0.2%,1.329e+00±6.582e-02,-0.0±0.0%,5.917e-01±1.086e-01,1.194e-01±8.448e-04,1.194e-01±8.448e-04,0.0±0.0%,1.194e-01±8.448e-04,0.0±0.0%,1.194e-01±8.448e-04,0.0±0.0%,1.194e-01±8.448e-04,0.0±0.0%,1.194e-01±8.448e-04,0.0±0.0%,1.102±0.001,0.827±0.053,1.000±0.001,38.4±6.2%,1.000±0.001,38.4±6.2%,1.000±0.001,38.4±6.2%,1.000±0.001,38.4±6.2%,1.102±0.001,-0.0±0.0%,0.000
2026-07-05T15:39:29+01:00,GPR_Matern+MOEAD,dtlz4,1.943e-02±6.939e-18,7.767e-01±2.346e-01,7.716e-01±2.363e-01,0.8±0.7%,7.716e-01±2.363e-01,0.8±0.7%,7.716e-01±2.363e-01,0.8±0.7%,7.716e-01±2.363e-01,0.8±0.7%,7.767e-01±2.346e-01,0.0±0.0%,6.640e-01±3.448e-01,1.581e-01±3.868e-02,1.581e-01±3.868e-02,0.0±0.0%,1.581e-01±3.868e-02,-0.0±0.0%,1.581e-01±3.868e-02,0.0±0.0%,1.581e-01±3.868e-02,-0.0±0.0%,1.581e-01±3.868e-02,-0.0±0.0%,1.017±0.037,0.715±0.137,0.963±0.027,21.5±10.3%,0.963±0.027,21.5±10.3%,0.963±0.027,21.5±10.3%,0.963±0.027,21.5±10.3%,1.017±0.037,-0.0±0.0%,0.000
2026-07-05T15:40:00+01:00,GPR_Matern+SMS-EMOA,dtlz4,1.943e-02±6.939e-18,5.771e-01±2.541e-01,5.526e-01±2.580e-01,5.7±3.9%,5.526e-01±2.580e-01,5.7±3.9%,5.526e-01±2.580e-01,5.7±3.9%,5.526e-01±2.580e-01,5.7±3.9%,5.771e-01±2.541e-01,0.0±0.0%,4.797e-01±1.040e-01,1.318e-01±1.091e-02,1.318e-01±1.091e-02,0.0±0.0%,1.318e-01±1.091e-02,-0.0±0.0%,1.318e-01±1.091e-02,-0.0±0.0%,1.318e-01±1.091e-02,-0.0±0.0%,1.318e-01±1.091e-02,-0.0±0.0%,1.090±0.011,0.787±0.040,0.988±0.010,34.3±4.4%,0.988±0.010,34.3±4.4%,0.988±0.010,34.3±4.4%,0.988±0.010,34.3±4.4%,1.090±0.011,0.0±0.0%,0.000
2026-07-05T15:40:25+01:00,GPR_Matern+NSGA-II,dtlz5,1.871e-02±3.469e-18,1.620e-02±4.041e-03,1.496e-02±4.137e-03,8.5±3.8%,9.849e-03±2.517e-03,39.2±2.9%,9.849e-03±2.517e-03,39.2±2.9%,9.849e-03±2.517e-03,39.2±2.9%,1.203e-02±2.466e-03,24.4±7.0%,8.218e-02±2.294e-02,2.533e-01±9.157e-04,2.533e-01±9.157e-04,0.0±0.0%,2.111e-01±2.283e-03,16.6±0.9%,2.111e-01±2.283e-03,16.6±0.9%,2.111e-01±2.283e-03,16.6±0.9%,2.111e-01±2.283e-03,16.6±0.9%,1.100±0.001,1.076±0.007,1.032±0.000,-104.2±72.9%,1.044±0.001,-49.9±58.5%,1.044±0.001,-49.9±58.5%,1.044±0.001,-49.9±58.5%,1.130±0.002,-135.7±36.7%,0.000
2026-07-05T15:40:48+01:00,GPR_Matern+Dual-Ranking+NSGA-II,dtlz5,1.871e-02±3.469e-18,1.797e-02±3.509e-03,1.677e-02±3.530e-03,7.1±2.3%,1.085e-02±2.198e-03,39.6±2.3%,1.085e-02±2.198e-03,39.6±2.3%,1.085e-02±2.198e-03,39.6±2.3%,1.299e-02±2.235e-03,27.1±4.6%,6.981e-02±1.432e-02,2.547e-01±8.352e-04,2.547e-01±8.352e-04,0.0±0.0%,2.124e-01±3.034e-03,16.6±1.2%,2.124e-01±3.034e-03,16.6±1.2%,2.124e-01±3.034e-03,16.6±1.2%,2.124e-01±3.034e-03,16.6±1.2%,1.099±0.001,1.079±0.004,1.031±0.000,-163.7±72.4%,1.043±0.001,-97.9±58.6%,1.043±0.001,-97.9±58.6%,1.043±0.001,-97.9±58.6%,1.129±0.002,-164.2±37.2%,0.000
2026-07-05T15:41:28+01:00,GPR_Matern+MOEAD,dtlz5,1.871e-02±3.469e-18,1.280e-02±6.198e-03,1.186e-02±6.190e-03,9.1±4.4%,9.158e-03±4.248e-03,26.0±13.4%,1.029e-02±5.643e-03,15.2±33.3%,8.585e-03±3.848e-03,30.5±12.7%,1.084e-02±4.287e-03,10.3±15.9%,1.419e-01±4.983e-02,2.627e-01±4.802e-03,2.627e-01±4.802e-03,0.0±0.0%,2.327e-01±1.859e-02,11.4±7.0%,2.394e-01±3.172e-02,8.9±12.1%,2.246e-01±9.142e-03,14.5±3.2%,2.327e-01±1.859e-02,11.4±7.0%,1.072±0.012,1.048±0.016,1.027±0.003,-68.1±185.5%,1.036±0.006,-12.6±138.2%,1.033±0.011,-22.8±142.4%,1.038±0.003,-8.2±132.8%,1.094±0.017,-133.4±135.2%,0.000
2026-07-05T15:41:58+01:00,GPR_Matern+SMS-EMOA,dtlz5,1.871e-02±3.469e-18,1.624e-02±3.603e-03,1.515e-02±3.623e-03,7.1±2.3%,9.050e-03±1.782e-03,43.8±3.7%,9.050e-03±1.782e-03,43.8±3.7%,9.050e-03±1.782e-03,43.8±3.7%,1.098e-02±1.837e-03,31.1±6.8%,8.489e-02±1.582e-02,2.515e-01±8.558e-04,2.515e-01±8.558e-04,0.0±0.0%,2.034e-01±3.497e-03,19.1±1.4%,2.034e-01±3.497e-03,19.1±1.4%,2.034e-01±3.497e-03,19.1±1.4%,2.034e-01±3.497e-03,19.1±1.4%,1.099±0.002,1.076±0.005,1.033±0.000,-98.0±58.5%,1.047±0.001,-35.6±43.7%,1.047±0.001,-35.6±43.7%,1.047±0.001,-35.6±43.7%,1.133±0.003,-156.0±38.5%,0.000
2026-07-05T15:42:19+01:00,GPR_Matern+NSGA-II,dtlz6,6.924e-03±1.735e-18,2.613e+00±4.134e-01,2.612e+00±4.134e-01,0.0±0.0%,2.612e+00±4.134e-01,0.0±0.0%,2.612e+00±4.134e-01,0.0±0.0%,2.612e+00±4.134e-01,0.0±0.0%,2.613e+00±4.134e-01,0.0±0.0%,3.989e+00±1.952e-01,6.554e+00±1.895e-03,6.554e+00±1.895e-03,0.0±0.0%,6.554e+00±1.896e-03,0.0±0.0%,6.554e+00±1.896e-03,-0.0±0.0%,6.554e+00±1.895e-03,0.0±0.0%,6.554e+00±1.896e-03,0.0±0.0%,0.743±0.001,0.989±0.016,0.733±0.000,-3.9±0.4%,0.733±0.000,-3.9±0.4%,0.733±0.000,-3.9±0.4%,0.733±0.000,-3.9±0.4%,0.743±0.001,0.0±0.0%,0.000
2026-07-05T15:42:41+01:00,GPR_Matern+Dual-Ranking+NSGA-II,dtlz6,6.924e-03±1.735e-18,1.371e+00±2.795e-01,1.369e+00±2.795e-01,0.1±0.0%,1.369e+00±2.795e-01,0.1±0.0%,1.369e+00±2.795e-01,0.1±0.0%,1.369e+00±2.795e-01,0.1±0.0%,1.371e+00±2.795e-01,0.0±0.0%,4.543e+00±2.207e-01,6.563e+00±4.839e-03,6.563e+00±4.839e-03,0.0±0.0%,6.563e+00±4.839e-03,0.0±0.0%,6.563e+00±4.839e-03,-0.0±0.0%,6.563e+00±4.839e-03,0.0±0.0%,6.563e+00±4.839e-03,0.0±0.0%,0.741±0.001,0.935±0.018,0.731±0.001,-5.3±0.6%,0.731±0.001,-5.3±0.6%,0.731±0.001,-5.3±0.6%,0.731±0.001,-5.3±0.6%,0.741±0.001,0.0±0.0%,0.000
2026-07-05T15:43:17+01:00,GPR_Matern+MOEAD,dtlz6,6.924e-03±1.735e-18,6.133e-01±2.754e-01,6.129e-01±2.754e-01,0.1±0.1%,6.129e-01±2.754e-01,0.1±0.1%,6.129e-01±2.754e-01,0.1±0.1%,6.129e-01±2.754e-01,0.1±0.1%,6.133e-01±2.754e-01,0.0±0.0%,5.419e+00±3.837e-01,6.641e+00±5.755e-02,6.641e+00±5.755e-02,0.0±0.0%,6.641e+00±5.755e-02,0.0±0.0%,6.641e+00±5.755e-02,-0.0±0.0%,6.641e+00±5.755e-02,0.0±0.0%,6.641e+00±5.755e-02,0.0±0.0%,0.721±0.010,0.845±0.039,0.716±0.009,-4.2±1.8%,0.716±0.009,-4.2±1.8%,0.716±0.009,-4.2±1.8%,0.716±0.009,-4.2±1.8%,0.721±0.010,0.0±0.0%,0.000
2026-07-05T15:43:44+01:00,GPR_Matern+SMS-EMOA,dtlz6,6.924e-03±1.735e-18,3.511e+00±3.839e-01,3.511e+00±3.839e-01,0.0±0.0%,3.511e+00±3.839e-01,0.0±0.0%,3.511e+00±3.839e-01,0.0±0.0%,3.511e+00±3.839e-01,0.0±0.0%,3.511e+00±3.839e-01,0.0±0.0%,3.731e+00±1.657e-01,6.552e+00±8.454e-04,6.552e+00±8.454e-04,0.0±0.0%,6.552e+00±8.454e-04,0.0±0.0%,6.552e+00±8.454e-04,-0.0±0.0%,6.552e+00±8.454e-04,0.0±0.0%,6.552e+00±8.454e-04,0.0±0.0%,0.743±0.001,1.014±0.012,0.734±0.000,-3.4±0.4%,0.734±0.000,-3.4±0.4%,0.734±0.000,-3.4±0.4%,0.734±0.000,-3.4±0.4%,0.743±0.001,0.0±0.0%,0.000
2026-07-05T15:44:07+01:00,GPR_Matern+NSGA-II,dtlz7,3.800e-08±6.617e-24,2.042e-07±1.456e-07,2.042e-07±1.456e-07,0.0±0.0%,2.045e-07±1.459e-07,-0.1±0.1%,2.045e-07±1.459e-07,-0.1±0.1%,2.045e-07±1.459e-07,-0.1±0.1%,2.045e-07±1.459e-07,-0.1±0.1%,3.820e-03±9.519e-04,3.822e-03±9.498e-04,3.822e-03±9.498e-04,0.0±0.0%,3.822e-03±9.499e-04,-0.0±0.0%,3.822e-03±9.499e-04,-0.0±0.0%,3.822e-03±9.499e-04,-0.0±0.0%,3.822e-03±9.499e-04,-0.0±0.0%,1.107±0.000,1.107±0.000,1.107±0.000,0.0±0.0%,1.107±0.000,-0.8±3.3%,1.107±0.000,-8.2±6.2%,1.107±0.000,6.8±1.5%,1.107±0.000,-0.8±3.3%,0.002
2026-07-05T15:44:31+01:00,GPR_Matern+Dual-Ranking+NSGA-II,dtlz7,3.800e-08±6.617e-24,3.033e-07±2.200e-07,3.033e-07±2.200e-07,0.0±0.0%,3.038e-07±2.205e-07,-0.1±0.1%,3.038e-07±2.205e-07,-0.1±0.1%,3.038e-07±2.205e-07,-0.1±0.1%,3.038e-07±2.205e-07,-0.1±0.1%,5.327e-03±1.467e-03,5.327e-03±1.464e-03,5.327e-03±1.464e-03,0.0±0.0%,5.327e-03±1.464e-03,-0.0±0.0%,5.327e-03±1.464e-03,-0.0±0.0%,5.327e-03±1.464e-03,-0.0±0.0%,5.327e-03±1.464e-03,-0.0±0.0%,1.107±0.000,1.107±0.000,1.107±0.000,0.0±0.0%,1.107±0.000,-0.4±3.7%,1.107±0.000,-7.2±7.0%,1.107±0.000,6.8±1.2%,1.107±0.000,-0.4±3.7%,0.058
2026-07-05T15:45:08+01:00,GPR_Matern+MOEAD,dtlz7,3.800e-08±6.617e-24,4.005e-08±2.530e-08,4.005e-08±2.530e-08,0.0±0.0%,4.014e-08±2.528e-08,-0.3±0.4%,4.013e-08±2.528e-08,-0.3±0.4%,4.016e-08±2.528e-08,-0.3±0.4%,4.014e-08±2.528e-08,-0.3±0.4%,1.280e-01±1.178e-01,1.280e-01±1.178e-01,1.280e-01±1.178e-01,0.0±0.0%,1.280e-01±1.178e-01,-0.0±0.0%,1.280e-01±1.178e-01,-0.0±0.0%,1.280e-01±1.178e-01,-0.0±0.0%,1.280e-01±1.178e-01,-0.0±0.0%,1.070±0.025,1.070±0.025,1.070±0.025,0.0±0.0%,1.070±0.025,1.0±18.6%,1.070±0.025,-3.0±39.3%,1.070±0.025,5.0±29.0%,1.070±0.025,1.0±18.6%,0.094
2026-07-05T15:45:38+01:00,GPR_Matern+SMS-EMOA,dtlz7,3.800e-08±6.617e-24,7.578e-08±8.133e-09,7.578e-08±8.133e-09,0.0±0.0%,7.580e-08±8.146e-09,-0.0±0.0%,7.580e-08±8.146e-09,-0.0±0.0%,7.580e-08±8.146e-09,-0.0±0.0%,7.580e-08±8.146e-09,-0.0±0.0%,1.937e-03±5.011e-04,1.943e-03±5.003e-04,1.943e-03±5.003e-04,0.0±0.0%,1.944e-03±5.003e-04,-0.0±0.0%,1.944e-03±5.003e-04,-0.0±0.0%,1.944e-03±5.003e-04,-0.0±0.0%,1.944e-03±5.003e-04,-0.0±0.0%,1.108±0.000,1.108±0.000,1.108±0.000,0.0±0.0%,1.108±0.000,-1.9±0.2%,1.108±0.000,-10.7±1.3%,1.108±0.000,6.9±0.9%,1.108±0.000,-1.9±0.2%,0.000
